gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	regulate
DCK	-0.838334175000002	11.2527772375	-10.6064092644223	1.68144732504163e-07	1.62434156683267e-05	7.80938700393503	unchanged
MON2	-0.660230418333335	11.0665303275	-10.5807090362813	1.72713245605267e-07	1.6541052205381e-05	7.78234526649959	unchanged
ZNF132	-1.64599563233333	5.36638535616667	-10.5800004820652	1.72841072849196e-07	1.6541052205381e-05	7.78159887667788	unchanged
HIST1H4B	2.12894117283333	7.80435890525	10.5740984914523	1.73909782774712e-07	1.65659179126795e-05	7.77537995452167	up-regulated
GABPB2	-0.819808656666667	6.77672410583333	-10.568707206302	1.74892220820742e-07	1.65823735296704e-05	7.7696963906787	unchanged
CCDC71	-0.667585851833335	6.78483824175	-10.5580895237046	1.76844524459796e-07	1.66902113407218e-05	7.75849534522745	unchanged
POLDIP3	0.738164654499998	9.55185609775	10.5435038138653	1.79564698054923e-07	1.68376023323388e-05	7.74309148883748	unchanged
RPS6KA4	-1.24745888933333	5.338196403	-10.5409237341733	1.80050532753037e-07	1.68376023323388e-05	7.7403646637109	unchanged
KLRG1	-1.45507430333333	11.6351433433333	-10.5332878771168	1.81496672284566e-07	1.68956902199451e-05	7.73229094090229	unchanged
HARS2	-0.911980688500003	9.48728599608333	-10.5167967587101	1.84662634983652e-07	1.71126278935077e-05	7.7148359561632	unchanged
UBL4A	-1.01548267316667	4.75781341925	-10.4935279140011	1.89231082502662e-07	1.74569935570024e-05	7.69016467811504	unchanged
SART3	-0.9868325885	7.56133101225	-10.4661549545524	1.94761234086645e-07	1.78865922605134e-05	7.66107818432977	unchanged
KIAA1841	-0.753636431666669	4.69827819216667	-10.4556899552797	1.96921123171419e-07	1.79253644701806e-05	7.64993982726809	unchanged
RELCH	-0.665650743500001	10.4028356099167	-10.4531896852821	1.97440956208328e-07	1.79253644701806e-05	7.64727718357553	unchanged
USP31	1.36766883733333	7.93921301716667	10.4514228072805	1.97809197766641e-07	1.79253644701806e-05	7.64539521181663	unchanged
GFOD2	-0.812963896666666	4.9105993195	-10.4408521151027	2.00027737886994e-07	1.80465553829323e-05	7.63412991953789	unchanged
AC110619.1	2.68188223883333	4.21744857475	10.4284757934439	2.02659248062987e-07	1.82037780716227e-05	7.62092720705811	up-regulated
FAM43A	-2.0661880875	8.41396300625	-10.4203973709106	2.04396957322098e-07	1.82796929517754e-05	7.61230171595885	down-regulated
CMTR2	-1.05087454091666	7.72652981070833	-10.3928848982182	2.10436097266755e-07	1.86636673972973e-05	7.58288064433904	unchanged
ZNF382	-1.46044878666667	4.44258714283333	-10.3925398399359	2.10513045350375e-07	1.86636673972973e-05	7.58251120168331	unchanged
AC003005.1	-1.09237254441667	6.942717627125	-10.3884226272372	2.11433519536836e-07	1.86644762073896e-05	7.57810218089103	unchanged
RUNX1	1.03714826833334	11.5400377425	10.3833035583152	2.12584007866184e-07	1.86854956270362e-05	7.57261809501035	unchanged
DUSP2	1.73419785566667	10.7582832021667	10.3743686539919	2.14608226463462e-07	1.87828054614175e-05	7.5630402313788	unchanged
EHHADH	-1.388437735	5.85357377433333	-10.332310147342	2.24418655575185e-07	1.93953424003773e-05	7.5178549816619	unchanged
EHHADH-AS1	-1.388437735	5.85357377433333	-10.332310147342	2.24418655575185e-07	1.93953424003773e-05	7.5178549816619	unchanged
SVIL-AS1	-1.04522984033333	4.82974420941667	-10.3321870991701	2.24448054144991e-07	1.93953424003773e-05	7.51772254276479	unchanged
LUC7L3	-0.617388558333333	12.0756723041667	-10.3212365709676	2.27080977935608e-07	1.95404135635347e-05	7.50593060859552	unchanged
CUTC	-0.645876235250004	9.13775379929167	-10.3093415432474	2.2997861930799e-07	1.9706954491329e-05	7.49310884044155	unchanged
CCDC142	-1.3142261545	9.26833037075	-10.2790383362939	2.37541438774815e-07	2.02702027754509e-05	7.4603845297993	unchanged
COQ9	-0.740577996500003	6.58297263758333	-10.2643417465581	2.41305059359163e-07	2.05059237164965e-05	7.44448254314931	unchanged
FNIP2	-0.778632977833333	8.08555634691667	-10.2444461090485	2.46502431535958e-07	2.07087846624216e-05	7.42292253498113	unchanged
PLGLB1	-0.979786541666664	12.3501481491667	-10.243601341984	2.46725754767132e-07	2.07087846624216e-05	7.42200626892769	unchanged
PLGLB2	-0.979786541666664	12.3501481491667	-10.243601341984	2.46725754767132e-07	2.07087846624216e-05	7.42200626892769	unchanged
BOD1	-1.09453300533333	7.14874125266667	-10.2391206331431	2.47913915380314e-07	2.07235795387299e-05	7.41714519250494	unchanged
PLAUR	1.24927604	11.412461635	10.2322226221639	2.49755102083253e-07	2.07926198807522e-05	7.40965788527056	unchanged
DNAAF2	-0.738428268333331	10.8698175441667	-10.2238335136321	2.52014091947792e-07	2.08957433323513e-05	7.40054600698793	unchanged
ZFAND2A	1.43654619333333	13.09855306	10.2198998458603	2.53080881659017e-07	2.08995824853898e-05	7.39627112781179	unchanged
SLC29A2	0.764291100500003	7.87352229858333	10.1718055430307	2.66523117219342e-07	2.19212587977997e-05	7.34388586492358	unchanged
MOSMO	-0.807801699999997	9.93228586666667	-10.1502618294924	2.72791311389984e-07	2.23470642290675e-05	7.32034834397502	unchanged
GNL3L	-0.862226181666667	8.48527466083333	-10.1430003313845	2.74939569913789e-07	2.24333163021291e-05	7.31240478973763	unchanged
SLFN11	-1.082225328	7.45737629283333	-10.1354228590901	2.77200683223329e-07	2.24675559331085e-05	7.30411018499546	unchanged
TMEM99	-1.21620722333333	4.7210260555	-10.1342471366954	2.77553303275218e-07	2.24675559331085e-05	7.30282269781845	unchanged
PPP1R10	-1.02301796166667	12.7773159491667	-10.1131354097907	2.83967719191037e-07	2.28962948387104e-05	7.27968144978752	unchanged
ICOSLG	2.64491290066667	5.539604325	10.0978266083967	2.88718474259176e-07	2.30974779407341e-05	7.26287412014862	up-regulated
FP565260.3	2.64491290066667	5.539604325	10.0978266083967	2.88718474259176e-07	2.30974779407341e-05	7.26287412014862	up-regulated
CSTF1	-0.59661365166667	6.8826849485	-10.087532087044	2.91961086992534e-07	2.3266004130767e-05	7.25155918173291	unchanged
KRI1	-0.689360771666671	10.8753322508333	-10.0617508032011	3.00254564668194e-07	2.38341607922659e-05	7.22317741573408	unchanged
ZNF641	-0.856779850000001	10.64595989	-10.0551652130424	3.02413360211832e-07	2.39128402206112e-05	7.21591722974326	unchanged
PHTF2	-0.683789252500004	8.71207017625	-10.0466460919373	3.05230725060921e-07	2.40427894201833e-05	7.20651920670419	unchanged
WDR37	-0.713481190416668	8.03772699395833	-10.0255560398315	3.12327345052928e-07	2.4507525006452e-05	7.1832229838907	unchanged
TMEM245	-1.01010382733333	8.6548488995	-10.0171575771933	3.15202475805906e-07	2.46387278797899e-05	7.17393392668491	unchanged
GIMAP5	-1.64040648933333	5.340244653	-10.0040663503788	3.19740923748434e-07	2.48290913826265e-05	7.15944075458542	unchanged
ZNF446	0.552955918499999	8.55009819191667	10.0031463180801	3.2006250610417e-07	2.48290913826265e-05	7.15842156646437	unchanged
WDR11	-0.996977208833332	9.53729963258333	-9.94831880470912	3.39867653038183e-07	2.62659982423471e-05	7.09753545789173	unchanged
GPM6B	-1.04874296566667	9.44914691283333	-9.93945996227923	3.43189276745289e-07	2.64229939388854e-05	7.08767000110198	unchanged
ZNF653	-0.934237367833334	4.92792440625	-9.91987935825243	3.50655263347528e-07	2.68349609829344e-05	7.06583706701165	unchanged
FUCA1	-0.931858066833334	8.28652947975	-9.91842894308314	3.51215190640419e-07	2.68349609829344e-05	7.06421830865457	unchanged
IRS2	1.37827958666667	12.3672173966667	9.91518514172592	3.52470923066864e-07	2.68349609829344e-05	7.06059726232677	unchanged
AL445524.2	0.748984046666667	11.1175877283333	9.9060889488436	3.56017985145912e-07	2.68997032609511e-05	7.05043766507537	unchanged
EGLN1	0.748984046666667	11.1175877283333	9.9060889488436	3.56017985145912e-07	2.68997032609511e-05	7.05043766507537	unchanged
MAFK	1.63088803208333	6.82016720770833	9.90292257603084	3.57261683934507e-07	2.68997032609511e-05	7.04689920406572	unchanged
SZT2	-0.796574535666667	7.02918068066667	-9.8840370159285	3.64777111515952e-07	2.73649642631747e-05	7.02577375146489	unchanged
E2F3	-0.552514726833335	6.63614197991667	-9.87173813362908	3.69762490547268e-07	2.76377219211972e-05	7.01199717752114	unchanged
FBXO8	-0.880898939833335	9.38475543475	-9.85629497917913	3.76126177042335e-07	2.80111422030073e-05	6.99467728549334	unchanged
TTPAL	-0.94774209	8.10998468216667	-9.85000658785743	3.78751022691734e-07	2.8104423712778e-05	6.98761790112429	unchanged
CCDC15	-0.810553481500001	6.40406833258333	-9.84517279557394	3.80782060798367e-07	2.81287036538958e-05	6.98218878268928	unchanged
SYNRG	-1.04815625316667	8.75683658391667	-9.84270096069511	3.81825176551905e-07	2.81287036538958e-05	6.9794116193987	unchanged
MGAT1	-0.671498800833335	8.68328314858333	-9.82842830247131	3.87908517642185e-07	2.84600053136794e-05	6.96336405012525	unchanged
LMAN2L	-0.774555369499999	5.04461542725	-9.82565720204671	3.8910163514796e-07	2.84600053136794e-05	6.9602459872385	unchanged
NUP210	-0.823322393333333	13.6760827016667	-9.80176233776564	3.99554596587303e-07	2.90414165328014e-05	6.93332747555012	unchanged
CWC25	0.700004314999999	11.9109163941667	9.80101421644774	3.99886692492675e-07	2.90414165328014e-05	6.93248376518227	unchanged
TRIM38	-1.09367874383333	9.90025418141667	-9.78722534874243	4.06060985760652e-07	2.93856147999228e-05	6.9169230235736	unchanged
RNF157	-0.971142355500002	6.47402053308333	-9.7631412228771	4.17091897836371e-07	2.99720774304873e-05	6.88969831617429	unchanged
RNF157-AS1	-0.971142355500002	6.47402053308333	-9.7631412228771	4.17091897836371e-07	2.99720774304873e-05	6.88969831617429	unchanged
RASA1	-0.576490181166665	7.23624308308333	-9.75389849141353	4.21410198778979e-07	3.01765065419353e-05	6.87923484376447	unchanged
MSMO1	-0.880281822833333	8.11468944291667	-9.74819710257448	4.24097846086847e-07	3.02631494350475e-05	6.87277614970378	unchanged
C2CD2	-1.0394086015	6.30892420525	-9.73341792445071	4.31150765451033e-07	3.05585477509819e-05	6.85601862142183	unchanged
TERF2	-1.0075564885	6.18040902441667	-9.73327061548755	4.31221694337586e-07	3.05585477509819e-05	6.85585148265117	unchanged
TMED6	1.37068320883333	7.26512173358333	9.71707464030732	4.39096879394777e-07	3.10093244482932e-05	6.83746193531926	unchanged
KLHDC8A	1.434076468	6.186656391	9.71340383438247	4.40903142984109e-07	3.10298844271977e-05	6.83329027077652	unchanged
NCOA5	-1.09336113533333	4.10461757733333	-9.70038193301454	4.47375285447965e-07	3.13775542670354e-05	6.81848060726234	unchanged
PSMD12	0.764530415000001	12.5039582041667	9.69312735927046	4.51025090325344e-07	3.1525576279396e-05	6.81022260693204	unchanged
AL133353.2	-0.762936495666667	6.50097299483333	-9.68764625143652	4.538038348785e-07	3.1611913395618e-05	6.80397983072725	unchanged
NRBF2	-0.597801043166667	4.48892013975	-9.6655055663616	4.65216771641251e-07	3.22970829939418e-05	6.77873135219885	unchanged
IVD	-0.756604148000001	6.467014496	-9.6346657238188	4.81629817108012e-07	3.33235765350408e-05	6.74347944784153	unchanged
ZNF410	-0.669544659666665	8.90533369666667	-9.62966162567804	4.84351069812015e-07	3.33990232651517e-05	6.73775028926346	unchanged
ZFP69	-1.07620297733333	4.909617691	-9.62551908890652	4.8661627737662e-07	3.34426220156818e-05	6.73300558930051	unchanged
NHLRC2	-0.648264649083332	8.62902725345833	-9.61542876413542	4.9218151375017e-07	3.36139971186709e-05	6.72144117660596	unchanged
BRCA1	-0.797155116666667	5.02367761566667	-9.6150485713766	4.92392535918031e-07	3.36139971186709e-05	6.72100523796209	unchanged
CRK	-0.786725273333334	6.8051783305	-9.6105895504488	4.94874726055606e-07	3.36169860923781e-05	6.71589130621748	unchanged
ACTB	-0.986517866666667	14.912469275	-9.60907794760096	4.95719228510653e-07	3.36169860923781e-05	6.71415722689355	unchanged
CDK4	-0.652424272999999	7.2101915935	-9.60348773154564	4.98855823154397e-07	3.37180437564424e-05	6.70774221204469	unchanged
CYP2R1	-1.09831773066667	7.9957609555	-9.59873527977209	5.0153909961788e-07	3.37413185211187e-05	6.70228604680259	unchanged
ZNRD1	-0.832487206666668	11.759638235	-9.5970484411983	5.0249522211627e-07	3.37413185211187e-05	6.70034887426489	unchanged
BTN2A1	-1.43166640633333	9.43722252183333	-9.59251795603368	5.05072849607374e-07	3.37606501716323e-05	6.69514459985352	unchanged
MFAP1	-1.33871834983333	10.5333211034167	-9.5907544003241	5.06080058725151e-07	3.37606501716323e-05	6.69311819205085	unchanged
RPL7L1	-0.731308685666667	9.85651025216667	-9.57781109260053	5.13538539215258e-07	3.41349022497025e-05	6.67823594374375	unchanged
PGF	1.03779492366667	6.5644321085	9.57231133767305	5.16743338565346e-07	3.41349022497025e-05	6.6719070938187	unchanged
GIMAP1-GIMAP5	-1.24772094111111	7.20201764	-9.57015443652556	5.18006050187296e-07	3.41349022497025e-05	6.66942418687744	unchanged
PDZD2	-1.16516174883333	3.27627594858333	-9.5672163405223	5.19731421837883e-07	3.41349022497025e-05	6.66604124002065	unchanged
ZNF287	-1.28189528366667	5.300191315	-9.56622167967391	5.20316923353341e-07	3.41349022497025e-05	6.6648957781672	unchanged
ZNF25	-0.678962044166664	7.22001360858333	-9.56262722824011	5.22438680627668e-07	3.41349022497025e-05	6.66075552017106	unchanged
CCDC68	-2.376419702	3.849534733	-9.56107570735871	5.23357388008134e-07	3.41349022497025e-05	6.65896799399004	down-regulated
LIN7C	-0.591530100000002	13.1463528983333	-9.55377165597994	5.27705696879438e-07	3.43092465780663e-05	6.65054957125894	unchanged
LPAR5	-0.905330955666666	3.0807474675	-9.5467123927318	5.3194510993808e-07	3.4475429909911e-05	6.64240805112283	unchanged
AC244258.1	-0.905466483333335	6.01308287283333	-9.53495947275261	5.39084509965568e-07	3.46095635238083e-05	6.62884186668774	unchanged
ABBA01000935.2	-0.905466483333335	6.01308287283333	-9.53495947275261	5.39084509965568e-07	3.46095635238083e-05	6.62884186668774	unchanged
PRIM2	-0.905466483333335	6.01308287283333	-9.53495947275261	5.39084509965568e-07	3.46095635238083e-05	6.62884186668774	unchanged
USP44	-1.13561880016667	6.51291190391667	-9.52181510094704	5.471910636957e-07	3.49657523132863e-05	6.61365262570267	unchanged
TMEM106A	-0.937720638999999	6.68118754866667	-9.51827203708447	5.49398480882349e-07	3.49657523132863e-05	6.60955530560701	unchanged
DIP2A	-1.4828713535	4.64976275041667	-9.51708940735544	5.50137412632203e-07	3.49657523132863e-05	6.60818738254049	unchanged
DARS2	-0.885555146	6.05541524066667	-9.51497401005859	5.51461816269115e-07	3.49657523132863e-05	6.60574018506733	unchanged
PEX11B	-0.860572412	8.07410447566667	-9.50373121452784	5.58558289157877e-07	3.5256718069962e-05	6.59272616622195	unchanged
CLEC4O	-1.3981729095	3.83205915475	-9.49744096229374	5.62571372826871e-07	3.5256718069962e-05	6.58543920366188	unchanged
TNPO3	-0.742270411666668	9.88591684916667	-9.49450765881958	5.64453334792871e-07	3.5256718069962e-05	6.58203970328636	unchanged
MCC	-0.973959873500001	3.23349378383333	-9.49095179171767	5.66743779931778e-07	3.5256718069962e-05	6.57791749426643	unchanged
CCDC59	1.22930544333333	12.5236371033333	9.49021616825368	5.67218860870272e-07	3.5256718069962e-05	6.57706454411171	unchanged
VIPR1	-1.092631346	5.26830519883333	-9.48864282769394	5.68236390802574e-07	3.5256718069962e-05	6.57524007801984	unchanged
ZNF346	-1.05980585616667	4.79880075741667	-9.48466292579608	5.70819068608387e-07	3.5256718069962e-05	6.57062378241844	unchanged
TMEM184C	-1.08357273383333	7.39181345475	-9.48403316455699	5.71228891610322e-07	3.5256718069962e-05	6.56989317012358	unchanged
CNDP2	-0.838071159999999	7.5241430145	-9.48354858186062	5.71544453087275e-07	3.5256718069962e-05	6.5693309574091	unchanged
AL117348.2	-0.517991300750001	11.1768689529583	-9.47870218364332	5.74710742043732e-07	3.53455735647316e-05	6.56370682244653	unchanged
KCTD6	-1.10199029166667	5.354512243	-9.47039531974779	5.80181678672765e-07	3.55502674355922e-05	6.55406120426819	unchanged
ING4	-0.600747426000002	9.97623682533333	-9.46839002779477	5.81510722213056e-07	3.55502674355922e-05	6.55173165678801	unchanged
MAT2B	-0.957084391666665	12.7533445891667	-9.45607572380861	5.8974415349794e-07	3.58960471680803e-05	6.53741693152291	unchanged
INPP5A	-1.073291515	4.64784041916667	-9.45469917603121	5.90672260529447e-07	3.58960471680803e-05	6.53581578391086	unchanged
OR2T27	1.22255443183334	7.14055897425	9.4496359193737	5.94099546181422e-07	3.59735843859472e-05	6.52992469438009	unchanged
RNF41	-0.708321708333334	6.62332274083333	-9.44763300323495	5.95461186857232e-07	3.59735843859472e-05	6.52759356559788	unchanged
PGBD2	-1.19629317783333	6.32176797325	-9.44088785451678	6.00071396986263e-07	3.61454770890549e-05	6.51974002145119	unchanged
AC074091.2	-1.400501908	6.12115328991667	-9.43566972441427	6.03664162211646e-07	3.62552552554091e-05	6.51366115686375	unchanged
LRRC3	-0.711847733583335	3.60003698395833	-9.43038630637293	6.07325386008463e-07	3.63684909516179e-05	6.50750333007339	unchanged
ZNF28	-0.898047039083334	8.744403440625	-9.4165679714745	6.17014030313325e-07	3.68409543464049e-05	6.49138421925718	unchanged
TTBK2	-0.696367635999999	8.13805590783333	-9.40799163623994	6.23110515969881e-07	3.70968121135557e-05	6.48136983269265	unchanged
RPL22L1	1.23119835000001	13.0843907783333	9.39665204050296	6.31270592275385e-07	3.74109687909073e-05	6.46811698585944	unchanged
FANCE	-1.01262909883333	5.72386653175	-9.39558987746032	6.32040781330759e-07	3.74109687909073e-05	6.46687491876007	unchanged
CD83	2.98729108783333	9.49880350658333	9.38222177967719	6.4182076670369e-07	3.77831059841459e-05	6.45123244261271	up-regulated
REEP4	-0.666377939166668	4.90000617275	-9.37973904170988	6.43654913068767e-07	3.77831059841459e-05	6.44832523160756	unchanged
ARL4A	1.671203515	11.2224844591667	9.3794585264112	6.43862499436861e-07	3.77831059841459e-05	6.44799671582693	unchanged
CDC42EP2	-1.1918256955	5.07960210591667	-9.36624244917335	6.53724440028739e-07	3.82522186622531e-05	6.43250975643316	unchanged
RBM14-RBM4	-0.755682616111113	5.73342517044445	-9.35566179252944	6.61736509273616e-07	3.86107228202953e-05	6.42009776153515	unchanged
ESRRA	-0.871489449000002	6.71141344416667	-9.34334844801339	6.71193377809361e-07	3.90512510725447e-05	6.40563827389438	unchanged
SMARCAD1	-0.938780752	7.34840632783333	-9.33901239205568	6.74557948878741e-07	3.91358266091689e-05	6.40054264776435	unchanged
LUM	-2.56781361783333	3.77697413475	-9.32620213022915	6.84604130234064e-07	3.96064762350103e-05	6.3854767034744	down-regulated
PSEN1	-0.996097265166668	9.09653304841667	-9.30050237483803	7.05245500645081e-07	4.06857122625669e-05	6.35519909191149	unchanged
