"","GSM4861833","GSM4861834","GSM4861835","GSM4861836","GSM4861837","GSM4861838","GSM4861839","GSM4861840","GSM4861841","GSM4861842","GSM4861843","GSM4861844"
"CYTH4",6.930262481,6.967166075,6.766599311,6.819158821,6.956020117,7.006318825,6.48900313,6.465937209,6.194249222,6.551009465,6.264734936,6.434476265
"CDC42EP1",2.716349008,2.936789621,2.973929029,2.858527229,2.860372997,2.880861921,4.671216748,3.475157349,2.935163241,2.826605375,2.831228408,2.837254975
"GGA1",5.756679161,5.992235889,5.823297177,5.888727906,5.816465665,6.017457507,5.69136628,5.96429491,6.229985366,5.629276224,5.779297955,5.246165519
"SH3BP1",6.794976904,6.639355117,6.891900196,6.734043949,6.752451002,6.953164739,6.419047955,6.381387916,6.603458204,6.403936751,6.525857143,6.401895414
"Z83844.3",5.567934626,5.449844093,5.6148137085,5.5309740065,5.429766833,5.769906468,5.089396922,4.831999626,5.43231116,4.9013328135,5.0432600065,4.793832788
"Z83844.2",6.794976904,6.639355117,6.891900196,6.734043949,6.752451002,6.953164739,6.419047955,6.381387916,6.603458204,6.403936751,6.525857143,6.401895414
"PDXP",4.340892348,4.260333069,4.337727221,4.327904064,4.107082664,4.586648197,3.759745889,3.282611336,4.261164116,3.398728876,3.56066287,3.185770162
"LGALS1",11.68075149,11.89477376,11.54717203,11.80976057,11.78995232,11.56035057,11.24376495,11.73394243,12.24206767,12.02599971,12.25426139,12.19946078
"Z83844.1",12.67674234,12.47888065,12.59559419,12.58864922,12.55341898,12.60643999,12.61045463,12.73343361,12.64301095,12.94004073,12.9438211,13.08284635
"NOL12",12.67674234,12.47888065,12.59559419,12.58864922,12.55341898,12.60643999,12.61045463,12.73343361,12.64301095,12.94004073,12.9438211,13.08284635
"TRIOBP",8.282053439,8.154902935,8.345225958,8.318426591,8.195409851,8.301155244,8.120509569,8.115964026,8.357789588,8.274126226,8.141639764,8.1513422
"H1F0",11.06798882,11.11195743,10.54925037,10.67142474,10.94347947,11.11525509,11.34414822,10.96642768,10.65290092,12.02130919,12.71013233,11.74315326
"GCAT",6.152664085,6.597636168,5.743817607,6.270842794,6.187967249,6.208255645,5.997414102,5.735771887,5.418523602,5.839021005,6.135182908,5.721914371
"AL022311.1",14.92721628,15.13202476,15.07006868,15.04897251,15.03797735,15.08269161,15.2849527,15.16147518,15.09947801,14.90226239,14.96943051,14.95028314
"EIF3L",14.92721628,15.13202476,15.07006868,15.04897251,15.03797735,15.08269161,15.2849527,15.16147518,15.09947801,14.90226239,14.96943051,14.95028314
"MICALL1",5.317769188,5.309036572,5.289443479,5.616817432,5.172170264,5.305297284,4.823741064,4.949297184,4.959741083,4.624744204,4.461712609,4.479142514
"PICK1",4.743304243,4.736343492,4.691413819,4.695946668,4.812475396,4.771076794,4.490348591,4.271400105,4.351832674,4.015140251,4.210726464,4.164060532
"MAFF",8.0668327,8.817537147,8.43099446,8.310141317,8.455180796,8.692439496,8.395216509,8.343484894,8.879270537,7.488489959,7.855333711,7.839830608
"KDELR3",7.74544331,8.295000487,7.913542932,8.064125665,7.930238031,7.93212499,7.344998176,7.80936772,7.645710401,9.17306449,8.833593032,9.328774453
"TOMM22",9.133524212,9.005598096,8.334542502,8.81007711,8.787843484,8.958996135,8.449658459,8.765872988,9.016347188,8.566022517,8.702101835,8.593411471
"AL022318.4",7.8728830745,7.4829596085,7.9897983295,8.1475865955,7.8152353805,7.551161518,6.780634831,7.312984083,7.4688752655,7.245683953,7.0999336925,7.250544663
"APOBEC3C",8.39975032,7.905837341,8.383871383,8.644981233,8.255468863,7.935550995,7.133637043,7.844351632,7.944527203,7.692759766,7.523422819,7.640593719
"APOBEC3D",7.346015829,7.060081876,7.595725276,7.650191958,7.375001898,7.166772041,6.427632619,6.781616534,6.993223328,6.79860814,6.676444566,6.860495607
"APOBEC3F",7.262039548,7.853625781,7.802818817,7.686076218,7.64779183,7.603508934,7.292491029,7.292275459,7.851378929,7.780788015,7.697540623,7.633257808
"APOBEC3G",13.01467798,12.55475909,12.7489476,12.82559875,12.72996857,12.78333848,12.03906673,12.27681915,12.47286682,12.12766535,11.81789928,12.34601227
"APOBEC3H",6.515978649,6.505153867,6.115229896,6.602113532,6.396849794,6.204641419,6.256551694,6.072114184,6.287029311,5.901571078,5.302566627,5.960810796
"TAB1",9.298424271,9.885469257,10.14834009,10.14938222,9.669177858,9.546181736,8.650800055,9.681520239,10.23644625,10.34250689,10.33141949,10.30427169
"MGAT3",7.207216719,7.535756933,7.305963518,7.448171636,7.330627243,7.3426319,6.977107768,7.312227977,7.514741456,7.119672048,7.349420474,7.281753036
"MIEF1",6.303113887,6.65357346,6.313296896,6.544546531,6.46377159,6.359761735,6.399497304,6.238852294,6.436777505,5.906298531,6.038396771,6.030479107
"CACNA1I",3.461883227,3.91391767,3.927686472,3.689610978,3.691478573,3.712209791,3.811819164,4.446617506,4.845972247,3.651752958,3.656430661,4.083718449
"GRAP2",12.820558925,12.830856065,12.95076856,12.95996395,12.90645255,12.73658407,12.787197105,13.115757345,13.26983408,13.57076794,13.660708405,13.355770005
"PKN2",12.16522534,12.26776408,12.09175621,11.94802876,12.19569807,12.37280656,12.09490006,12.14594801,12.05569167,12.19005408,12.04276559,12.10636137
"FAM83F",3.157405255,2.95394333,3.028485894,2.712013214,2.713860204,3.729419806,2.78095125,2.699083786,2.731280825,2.622651127,2.627277219,3.32723764
"TNRC6B",8.85569581,8.996109418,8.790308048,8.974223508,8.955725727,8.827694289,8.695881957,8.861629535,9.035753003,8.218069328,8.357437467,8.222001259
"ADSL",13.17077181,12.91846646,13.00961246,13.05564601,13.04215539,12.96447698,12.93016012,13.23400443,12.82773749,13.31599399,13.25304734,13.33989041
"AL022238.4",11.513394157,11.68322522,11.717677215,11.73949733,11.64478608,11.55758086,11.265469398,11.554957965,11.66020526,11.85469586,11.799404625,11.89184944
"SGSM3",9.856016504,10.44798398,10.42574197,10.42334865,10.24741677,10.15068474,9.600778676,9.8759115,10.49267303,10.39339773,10.34576191,10.44380847
"MCHR1",5.695041612,5.930405042,5.793403042,5.935838733,5.819510536,5.673599849,7.164842722,6.608769391,6.492625577,5.731340617,6.001656505,5.882100424
"RBX1",10.24873808,9.890098663,9.876400564,9.982663698,10.00787268,10.05990319,9.987219468,9.879484532,9.796742467,9.865002984,9.550688161,10.12798551
"AL035658.1",5.641652299,5.472082837,5.471346969,5.475142627,5.502825467,5.751931459,5.531360086,5.175167274,5.55128608,4.962082591,5.262316586,5.200904391
"EP300",5.641652299,5.472082837,5.471346969,5.475142627,5.502825467,5.751931459,5.531360086,5.175167274,5.55128608,4.962082591,5.262316586,5.200904391
"EP300-AS1",5.641652299,5.472082837,5.471346969,5.475142627,5.502825467,5.751931459,5.531360086,5.175167274,5.55128608,4.962082591,5.262316586,5.200904391
"AL035681.1",7.510311957,7.739733111,6.907471055,7.563293145,7.419434166,7.452724745,7.688452535,7.43433865,7.534818937,6.822537093,6.72456049,6.936020408
"L3MBTL2",7.510311957,7.739733111,6.907471055,7.563293145,7.419434166,7.452724745,7.688452535,7.43433865,7.534818937,6.822537093,6.72456049,6.936020408
"ZC3H7B",4.527135505,3.731396661,3.730463178,3.706659552,4.301278721,4.064003366,2.514868456,5.598630782,4.360779318,2.900530335,2.998523305,2.952367082
"TEF",5.845705299,6.136123349,6.140384932,5.989245602,6.112663088,6.110287745,5.605128497,5.500332936,5.639477596,5.646672972,5.523968852,5.698528318
"ACO2",7.480782181,7.282829751,6.866448331,7.116356418,7.269403157,7.369047843,7.070103313,7.276624407,7.609978454,6.820880347,6.932234735,6.836267979
"XRCC6",11.27954306,11.02535346,11.30478652,11.09340735,11.19373548,11.33696271,11.10497492,11.18021134,11.18854512,10.72945497,10.61031058,10.60074015
"C22orf46",5.726845626,5.121468434,5.354659369,5.269310386,5.426331811,5.433899413,5.252394493,5.007666394,5.137181752,4.680476643,5.201582551,5.317742786
"MEI1",10.08473792,10.58127885,10.93073948,10.71667463,10.56636538,10.32032926,9.997466511,10.29810137,10.77066969,10.98067782,11.09951087,10.80097128
"CCDC134",4.863672711,4.71052911,4.61203975,4.679451741,4.601084721,4.962682117,4.382012759,4.750030126,5.156122814,4.315324847,4.399903182,4.50204353
"SREBF2",5.066305847,5.134604982,4.716745372,4.834238082,5.052877308,5.136752327,4.816715853,4.853080732,5.358733589,4.096398126,4.385346806,4.302820629
"LINC00634",3.840395661,3.603971848,3.332230575,3.58457172,3.576593176,3.592428877,4.0351448,2.910407524,2.942969868,3.393329887,3.826156259,3.819115608
"SEPTIN3",4.624172908,4.217718194,4.357213984,4.714242722,4.525095296,4.043211642,4.547656241,3.646931121,4.353161521,3.281480683,3.308717864,3.690101091
"WBP2NL",6.144790467,6.655979011,6.950407085,6.63033362,6.485451524,6.528688238,6.29812264,6.563953417,6.524592233,7.509815941,7.413684527,7.346095707
"PHETA2",2.727634108,2.869005312,2.844002634,2.802789658,2.804767064,2.826717246,2.900086738,2.812438532,2.846909035,2.730608888,2.735561632,2.742018011
"SMDT1",13.3794947,13.78555604,13.39118938,13.67020369,13.39262079,13.51517193,14.03380294,13.97273473,13.6933464,13.70918154,13.67928455,13.71941865
"GBP6",3.961226678,4.428142812,4.343410517,4.4785367,4.193617593,4.103859179,4.379456604,4.214740968,4.718487294,4.707168587,4.567802475,5.071474715
"BIK",5.585105382,5.585585674,5.803376225,5.54866292,5.744940033,5.730155533,5.312650174,4.726905304,5.037593958,5.176067936,5.404704109,5.55994659
"TSPO",10.85115479,11.40814482,11.21543563,11.05217656,11.15772909,11.36027019,10.57389053,10.83733839,11.19956499,11.50569991,11.68502141,11.20271094
"MPPED1",6.321304024,6.208754328,5.883655209,6.01773653,6.242385822,6.233506128,7.455785522,6.552030407,6.181059712,5.572125719,6.160368087,5.955213115
"PNPLA3",3.260212832,3.396438833,3.752373093,3.412110528,3.413963168,3.434528381,3.558365717,3.476247763,3.508543315,5.044710455,4.889785869,3.899256837
"LRRC8C-DT",6.056855873,6.255450027,6.592620692,6.173136628,6.45093792,6.420372493,5.798196796,5.806525921,5.750113494,5.381769257,5.368621983,5.155971929
"LRRC8B",6.056855873,6.255450027,6.592620692,6.173136628,6.45093792,6.420372493,5.798196796,5.806525921,5.750113494,5.381769257,5.368621983,5.155971929
"SAMM50",11.85090492,11.95915991,12.06199122,12.0635747,11.89393589,11.96244261,11.77872066,11.76538479,11.74902819,11.76810669,11.84689219,11.66542587
"PARVB",7.257902084,7.591589322,8.034691041,7.911061625,7.582122338,7.510551839,7.048691645,7.19078476,7.520032807,7.939342734,8.175244647,7.571076011
"PARVG",7.183552113,7.355550965,7.231824052,7.204642741,7.325635825,7.44388683,6.81482392,6.852942479,7.091862721,6.878190303,6.893776649,6.798837619
"NUP50",7.027707775,6.919433709,7.094741109,7.151154108,7.048731474,6.997578869,6.546512994,6.651637653,6.795991896,6.812975091,6.726056746,6.877069521
"UPK3A",5.686143662,6.273038898,6.242780307,6.204770941,6.173663752,5.660207376,6.067392616,5.901229228,6.27020596,5.853548096,5.773887235,5.992144606
"FAM118A",9.309300943,9.656974117,10.28990715,9.927689951,9.754506435,9.573394932,9.692919452,9.798766143,9.758453038,11.60039612,11.02028458,11.9680928
"RIBC2",3.456985374,3.429824746,3.386310846,3.923797956,3.612085968,2.754555979,2.823666351,3.852480927,3.840954013,3.178559486,3.303148621,3.605506209
"FBLN1",3.815544102,3.418799089,3.421655053,3.489323692,3.491180221,3.511788597,3.611608343,3.529318035,3.561681371,4.200325602,3.457140588,4.827515479
"LRRC8D",10.8259769,10.85494902,11.41350981,10.68955039,11.08347168,11.33760324,10.54424235,10.50492924,10.13405942,10.86103372,10.78669575,10.75141814
"ATXN10",13.16759543,13.00567034,13.04363417,13.06755422,13.07295773,13.09977143,13.23074967,13.204932,13.05990341,12.87521868,12.9636124,12.86217059
"ZNF326",5.811288095,5.717056125,5.555553098,5.686053423,5.727913098,5.698155378,5.692691011,5.613737927,5.940662665,5.092189138,5.688597226,5.679930731
"PPARA",6.709429214,7.022388351,6.882971586,6.999333718,6.806574013,6.791211849,6.371533029,6.432049643,6.53149823,6.327009689,6.242738787,6.405386482
"TTC38",8.713057881,8.788466619,8.757340123,8.72132364,8.789291124,8.755476474,9.268801903,9.102321993,9.178746786,8.851583479,8.777867796,8.959477519
"GTSE1",5.453163747,5.54493759,5.398422663,5.561720916,5.371714527,5.52634951,4.729293826,4.174822697,4.876592144,5.392522598,5.221824849,5.312016391
"TRMU",7.430218686,7.440243446,7.138794286,7.364536257,7.446742307,7.361821569,6.976363919,6.841984274,7.067844328,6.282396694,6.349287423,6.287761828
"GRAMD4",5.820861788,6.023601338,6.253874985,6.220883597,5.942312207,5.902456692,5.921355791,5.88397259,5.859085963,5.839659982,5.942804736,6.034530126
"ZBED4",6.491852702,6.489715238,6.115673093,6.556098934,6.400032319,6.294715118,6.478409593,6.709622082,6.737300772,6.384812168,6.328763904,6.336634321
"CRELD2",11.69347785,11.7367384,11.69499077,11.70295372,11.73661762,11.76150563,11.31843375,11.29869705,11.4813862,11.39685473,11.32867653,11.23493717
"PIM3",6.455956813,6.279718294,5.034997246,5.46626281,6.42534368,5.94783572,7.080086974,7.476899349,7.745992188,7.534509256,8.076265335,6.590685418
"MOV10L1",2.697611186,2.796055922,2.808517822,2.760314207,2.762242842,2.783651629,2.854796603,2.769310214,2.802930512,2.689498873,2.694329459,2.700626593
"PANX2",8.863151927,8.751577465,9.27653346,8.705217141,9.008333722,9.13987972,9.951450883,10.11613791,10.36210808,10.09691772,10.23097137,10.0988542
"TRABD",7.28219925,7.695876835,7.190987809,7.467194711,7.471856113,7.384362854,7.132485112,7.394257809,7.613921047,7.364799894,7.455957558,7.467922136
"PLXNB2",4.261252311,4.237960913,4.274027899,3.914077686,4.398477793,4.536948096,4.314919946,3.58958358,2.531581651,3.584992556,3.482952171,3.745709147
"PPP6R2",8.328334914,8.352091486,7.563242397,8.07440881,8.162323266,8.171250566,7.889106054,7.958617654,8.186767721,7.378604167,7.434461774,7.438859916
"ADM2",6.228315751,6.387076924,6.642683723,6.455090234,6.323383459,6.459672849,6.344579965,6.328696453,6.523600288,6.603926194,6.525927419,6.710410065
"MIOX",7.60857157,7.633124457,8.016547497,7.829198884,7.714284858,7.694989009,7.421447616,7.768572964,7.928304081,7.857391411,8.016487357,8.000382474
"KLHDC7B",3.835823883,3.749053335,3.688203961,3.161737107,3.931253763,4.256305706,2.535052082,2.453323122,3.434196468,3.619075117,2.969174456,3.031492809
"MAPK8IP2",6.869442158,6.843193359,7.228819862,7.051575805,6.78147501,7.090850269,7.042656659,7.150707777,7.299019049,7.725907198,7.278361166,7.791608819
"SHANK3",6.61194269,6.88253657,6.919679535,7.1520602,6.767824983,6.595737651,6.169262068,6.674942361,6.913408254,6.046375576,6.197962589,6.222460522
"ACR",2.682170004,2.672794379,2.671818434,2.67185898,2.673701885,2.694159034,2.808326519,2.726640073,4.636466517,2.650376414,3.171084534,3.115567141
"CDC7",7.770318042,7.359690128,6.999348092,7.374401001,7.427275437,7.377964445,7.141900568,7.199254972,7.308690257,6.532710781,6.365532829,6.866191859
"IL5RA",5.467798773,5.071377766,5.564163746,5.334714224,5.355372993,5.356139831,5.698502035,5.287481916,4.650516064,5.513401424,5.606655981,5.699550275
"CRBN",11.768606915,11.435623314,11.849526035,11.798132255,11.676602635,11.600788935,11.335921764,11.319877881,11.210485666,11.3264324695,11.1110488005,11.48212606
"SUMF1",6.41945210733333,6.57751919166667,6.57768558466667,6.56635626833333,6.565548937,6.47792691366667,5.995918827,6.010349607,6.20966264233333,6.82439024166667,6.545571345,6.17576077466667
"ITPR1",9.1633188075,8.956270775,8.7107674525,8.902401877,8.9689762845,8.970245417,9.6179405545,9.272911257,9.429753088,9.110829217,9.035805574,9.147715967
"AC026202.3",4.081671512,3.670496052,3.649747919,2.83391163,4.186578585,4.380475431,4.567259772,4.791807377,4.664759279,4.500872359,4.529462269,4.528396936
"EDEM1",5.909636034,5.522960407,5.299700179,5.0031361265,5.7825367365,5.9938109485,6.1411030105,6.154198249,6.1064226505,6.0832222195,6.128145735,6.070116307
"SSUH2",4.5179380565,4.627142103,4.432834003,4.455210073,4.6563466255,4.521598259,4.1870846475,4.5093852705,4.4189321385,4.317214022,4.36838106,4.030899676
"CAV3",6.4286773065,6.3603857325,6.5164457485,6.573014106,6.4231666085,6.2883988015,6.286288875,6.7695745125,6.4450776645,6.525749901,6.535569907,6.3742027725
"OXTR",6.896159751,6.807348105,7.518079553,7.05758301,6.992980789,7.013016508,7.089450626,7.328908189,6.893271464,7.593949742,7.694838934,7.428841661
"RAD18",8.624199584,7.920769171,7.859766537,8.02240553,8.128841322,8.333150694,7.929126405,7.902396093,7.741108481,7.703317014,7.680338916,7.612472183
"HP1BP3",11.61397141,11.29837075,11.0930621,11.36375051,11.31086043,11.33366326,12.17606087,12.25059376,11.95398149,11.96449545,11.7584303,12.08855953
"LHFPL4",2.830694233,2.830278355,2.661345214,2.765946233,2.767994587,2.790732322,2.867337766,2.776544818,2.812252093,2.691779197,2.696909641,2.703597669
"OGG1",9.04069912533333,9.07843537033333,9.20674813233333,9.05989318466667,9.148184714,9.245909302,8.726143944,8.57904154166667,8.779816009,8.79783636033333,8.828241787,8.858242886
"CAMK1",5.573807537,5.477079519,5.499161688,5.205865721,5.532775919,5.982272166,4.961799524,4.954056848,4.688676196,4.776131708,4.850223269,4.823981668
"TADA3",14.86123032,14.89442852,14.99796882,15.02303101,14.95765639,14.80322089,14.6927016,14.84147495,14.7840482,15.06467157,14.91626149,15.20338975
"RPUSD3",9.48916736,9.912559505,9.830782765,9.961229065,9.71970777,9.530260332,9.537595197,9.792429647,9.811886184,10.24454781,10.03537648,10.26615901
"TTLL3",8.206222447,8.5383202515,8.4564518875,8.5215908925,8.4330259405,8.2644781055,8.148708611,8.4128943475,8.54858609,8.896395377,8.792395254,8.750194794
"BRDT",2.816253033,2.790536219,2.733054829,2.772173399,2.774054784,2.794939085,2.863929013,2.780536927,2.813333573,2.702680858,2.707393101,2.713535963
"CIDEC",4.238714145,4.332406988,4.192069071,3.784411778,4.679658849,4.37402659,3.638747455,3.901032301,4.267550417,4.378877289,4.427839158,4.316133914
"EPHX4",7.447185418,6.365255077,7.056975399,7.245170782,6.968828427,6.74727138,6.181416416,6.295238656,6.245512514,4.771629511,4.751563615,5.015793568
"PRRT3",7.785124635,8.063641622,8.183678396,8.122299196,7.92329802,7.965813964,7.76678899,7.957672694,7.980569983,7.968015189,7.976700513,8.152505391
"PRRT3-AS1",7.785124635,8.063641622,8.183678396,8.122299196,7.92329802,7.965813964,7.76678899,7.957672694,7.980569983,7.968015189,7.976700513,8.152505391
"AC022007.1",3.010212729,3.026800127,2.82168769,2.750057557,2.751906565,3.361671779,2.833801552,2.751844615,3.575537028,2.675328422,2.679959569,2.685996715
"FANCD2OS",6.009737905,6.0609253365,5.423216276,5.7202262455,5.871898377,5.8895554645,6.0711002635,5.849567821,5.731272611,5.6773263795,5.848787233,5.5274497145
"GHRL",8.598122225,8.897285963,8.131435672,8.62909979,8.537800003,8.483351903,8.790731698,8.614080933,8.06631314,8.598603719,8.617732698,8.647259205
"SEC13",11.90281193,11.76615593,11.71799219,11.71215466,11.79405003,11.91241112,11.8798558,11.79399916,11.77623189,11.62361708,11.68587428,11.7143234
"BTBD8",7.4398111415,7.435531228,7.126991612,7.403894045,7.3129269305,7.389060195,7.315131188,7.082769497,6.8701364175,6.7358343705,6.7298771925,6.759111377
